Case_Number,Offense_Code,Offense_Type,Arrest,Location,Officer_id,Officer_Name,Date
BO279586,5,Assault,No,Boston,820,Steven Hardeman,2002
BO250727,5,Assault,Yes,Boston,976,Tyler Stringer,2004
SF182115,4,Drug abuse,Yes,San Francisco,130,David Graham,2002
BO363345,2,Vandalism,No,Boston,827,Timothy Iverson,2004
NY632737,2,Vandalism,No,New York,628,Valerie Eskew,2002
NY284663,2,Vandalism,No,New York,648,Julian Gibson,2000
BO357772,4,Drug abuse,Yes,Boston,799,Jennie Hampton,2003
SF221344,5,Assault,No,San Francisco,130,David Graham,2004
BO950687,3,Homicide,No,Boston,117,Alyssa Haycraft,2001
CH450513,3,Homicide,No,Chicago,639,Joshua Compton,2004
BO609931,1,Larceny,No,Boston,976,Tyler Stringer,2001
CH426566,2,Vandalism,No,Chicago,639,Joshua Compton,2002
BO808463,1,Larceny,Yes,Boston,287,Kathy Fry,2003
SF937738,5,Assault,Yes,San Francisco,291,Roy Romero,2000
SF296386,2,Vandalism,No,San Francisco,167,Adele Peters,2001
NY131738,4,Drug abuse,No,New York,982,Beatrice Frappier,2004
NY620217,2,Vandalism,Yes,New York,641,Gregory Kocher,2004
CH699152,1,Larceny,Yes,Chicago,443,Mildred Shuey,2004
NY749714,2,Vandalism,No,New York,105,Mitzi Fowler,2002
CH533961,3,Homicide,No,Chicago,298,Barry Goetz,2001
NY560171,2,Vandalism,Yes,New York,313,Kenneth Nance,2003
CH180215,5,Assault,No,Chicago,298,Barry Goetz,2000
BO507078,1,Larceny,Yes,Boston,820,Steven Hardeman,2000
NY278668,5,Assault,Yes,New York,648,Julian Gibson,2003
NY180713,4,Drug abuse,No,New York,313,Kenneth Nance,2004
BO830872,5,Assault,Yes,Boston,976,Tyler Stringer,2000
SF475714,4,Drug abuse,No,San Francisco,848,Joseph Costello,2003
BO821430,5,Assault,No,Boston,287,Kathy Fry,2001
NY620699,2,Vandalism,No,New York,313,Kenneth Nance,2000
CH717967,2,Vandalism,Yes,Chicago,783,Peter Palmieri,2004
SF461020,2,Vandalism,Yes,San Francisco,848,Joseph Costello,2002
BO841848,5,Assault,Yes,Boston,799,Jennie Hampton,2002
NY799011,1,Larceny,No,New York,648,Julian Gibson,2004
SF300319,1,Larceny,Yes,San Francisco,167,Adele Peters,2001
CH740359,5,Assault,Yes,Chicago,298,Barry Goetz,2003
CH225805,1,Larceny,No,Chicago,646,John Ledue,2004
SF752633,3,Homicide,No,San Francisco,447,Sherell Reine,2001
CH399983,3,Homicide,No,Chicago,639,Joshua Compton,2004
BO525732,5,Assault,Yes,Boston,799,Jennie Hampton,2001
SF566571,5,Assault,No,San Francisco,140,Charles Ortega,2004
BO215626,5,Assault,Yes,Boston,799,Jennie Hampton,2003
BO209712,3,Homicide,Yes,Boston,820,Steven Hardeman,2002
BO798921,2,Vandalism,No,Boston,414,Ronald Bryant,2004
CH684617,5,Assault,No,Chicago,443,Mildred Shuey,2003
BO615370,3,Homicide,Yes,Boston,799,Jennie Hampton,2002
NY157340,4,Drug abuse,No,New York,648,Julian Gibson,2001
CH187772,5,Assault,Yes,Chicago,169,Georgia Jones,2000
NY438294,2,Vandalism,Yes,New York,628,Valerie Eskew,2000
SF548241,3,Homicide,Yes,San Francisco,291,Roy Romero,2002
BO921434,5,Assault,Yes,Boston,117,Alyssa Haycraft,2001
BO620294,4,Drug abuse,Yes,Boston,820,Steven Hardeman,2000
BO725775,2,Vandalism,Yes,Boston,117,Alyssa Haycraft,2004
SF166327,1,Larceny,Yes,San Francisco,891,Edward Denton,2001
SF221857,2,Vandalism,Yes,San Francisco,291,Roy Romero,2000
SF840159,1,Larceny,No,San Francisco,167,Adele Peters,2001
BO317916,1,Larceny,Yes,Boston,117,Alyssa Haycraft,2001
CH744415,2,Vandalism,No,Chicago,739,Donald Olsen,2002
SF886667,2,Vandalism,Yes,San Francisco,130,David Graham,2001
SF491254,1,Larceny,Yes,San Francisco,167,Adele Peters,2002
CH653971,3,Homicide,Yes,Chicago,443,Mildred Shuey,2003
NY717039,5,Assault,No,New York,255,Rogelio Fett,2004
NY704441,2,Vandalism,No,New York,628,Valerie Eskew,2002
CH470844,1,Larceny,No,Chicago,515,Beverly Taylor,2003
SF824336,5,Assault,No,San Francisco,291,Roy Romero,2003
CH623739,3,Homicide,Yes,Chicago,639,Joshua Compton,2000
NY278802,1,Larceny,No,New York,648,Julian Gibson,2000
CH836934,2,Vandalism,No,Chicago,298,Barry Goetz,2002
NY165903,4,Drug abuse,No,New York,628,Valerie Eskew,2003
BO348656,5,Assault,Yes,Boston,799,Jennie Hampton,2001
SF449502,1,Larceny,No,San Francisco,130,David Graham,2002
SF310644,1,Larceny,No,San Francisco,447,Sherell Reine,2000
NY249394,1,Larceny,No,New York,982,Beatrice Frappier,2003
SF455677,1,Larceny,Yes,San Francisco,291,Roy Romero,2003
SF404344,2,Vandalism,No,San Francisco,130,David Graham,2000
NY567924,2,Vandalism,Yes,New York,597,Nancy Smith,2000
BO824033,1,Larceny,Yes,Boston,820,Steven Hardeman,2002
SF455677,1,Larceny,Yes,San Francisco,140,Charles Ortega,2004
CH475862,2,Vandalism,No,Chicago,783,Peter Palmieri,2002
CH349662,2,Vandalism,No,Chicago,783,Peter Palmieri,2002
SF228348,5,Assault,Yes,San Francisco,216,Charles Pitts,2003
NY181712,4,Drug abuse,No,New York,105,Mitzi Fowler,2003
NY780889,2,Vandalism,Yes,New York,628,Valerie Eskew,2003
CH301883,4,Drug abuse,Yes,Chicago,639,Joshua Compton,2004
NY180299,2,Vandalism,No,New York,628,Valerie Eskew,2000
CH450475,2,Vandalism,Yes,Chicago,298,Barry Goetz,2000
BO785278,2,Vandalism,Yes,Boston,976,Tyler Stringer,2001
BO322993,2,Vandalism,No,Boston,287,Kathy Fry,2000
CH110605,5,Assault,Yes,Chicago,646,John Ledue,2004
NY323125,2,Vandalism,No,New York,648,Julian Gibson,2000
SF177305,2,Vandalism,No,San Francisco,216,Charles Pitts,2000
CH431024,5,Assault,Yes,Chicago,639,Joshua Compton,2000
BO278746,5,Assault,Yes,Boston,414,Ronald Bryant,2001
BO181495,2,Vandalism,Yes,Boston,264,Tamica Striegel,2000
BO940127,4,Drug abuse,Yes,Boston,414,Ronald Bryant,2002
CH980761,2,Vandalism,No,Chicago,783,Peter Palmieri,2002
CH268632,5,Assault,No,Chicago,515,Beverly Taylor,2002
BO593698,2,Vandalism,Yes,Boston,414,Ronald Bryant,2000
NY396594,1,Larceny,No,New York,628,Valerie Eskew,2003
NY869233,2,Vandalism,Yes,New York,982,Beatrice Frappier,2003
CH898144,1,Larceny,Yes,Chicago,515,Beverly Taylor,2000
BO368478,2,Vandalism,No,Boston,287,Kathy Fry,2003
NY233249,1,Larceny,No,New York,982,Beatrice Frappier,2002
BO792308,3,Homicide,No,Boston,820,Steven Hardeman,2004
SF511903,2,Vandalism,Yes,San Francisco,848,Joseph Costello,2004
SF198660,1,Larceny,No,San Francisco,167,Adele Peters,2001
NY896704,1,Larceny,No,New York,597,Nancy Smith,2001
SF193889,4,Drug abuse,No,San Francisco,891,Edward Denton,2001
BO232729,3,Homicide,No,Boston,799,Jennie Hampton,2001
NY121782,2,Vandalism,Yes,New York,648,Julian Gibson,2000
CH801081,1,Larceny,No,Chicago,515,Beverly Taylor,2000
NY358135,2,Vandalism,No,New York,982,Beatrice Frappier,2001
CH524690,3,Homicide,Yes,Chicago,783,Peter Palmieri,2004
BO609004,1,Larceny,No,Boston,117,Alyssa Haycraft,2001
BO921119,1,Larceny,Yes,Boston,827,Timothy Iverson,2002
SF502479,2,Vandalism,No,San Francisco,291,Roy Romero,2003
CH870121,5,Assault,No,Chicago,169,Georgia Jones,2000
CH644488,2,Vandalism,Yes,Chicago,639,Joshua Compton,2001
SF542388,1,Larceny,No,San Francisco,891,Edward Denton,2004
NY669354,4,Drug abuse,No,New York,628,Valerie Eskew,2004
NY749787,4,Drug abuse,No,New York,313,Kenneth Nance,2002
SF316023,1,Larceny,Yes,San Francisco,447,Sherell Reine,2000
BO354429,2,Vandalism,Yes,Boston,414,Ronald Bryant,2003
CH707495,2,Vandalism,No,Chicago,739,Donald Olsen,2002
SF391614,5,Assault,Yes,San Francisco,891,Edward Denton,2001
CH615553,3,Homicide,Yes,Chicago,443,Mildred Shuey,2002
SF838343,5,Assault,Yes,San Francisco,891,Edward Denton,2000
BO359058,5,Assault,Yes,Boston,414,Ronald Bryant,2004
SF455969,2,Vandalism,Yes,San Francisco,167,Adele Peters,2000
CH135533,3,Homicide,Yes,Chicago,443,Mildred Shuey,2002
CH332953,4,Drug abuse,No,Chicago,783,Peter Palmieri,2001
BO280958,1,Larceny,Yes,Boston,287,Kathy Fry,2004
NY923494,4,Drug abuse,No,New York,641,Gregory Kocher,2000
BO905312,5,Assault,No,Boston,976,Tyler Stringer,2002
NY900049,4,Drug abuse,Yes,New York,628,Valerie Eskew,2002
NY722887,1,Larceny,No,New York,313,Kenneth Nance,2001
NY798393,1,Larceny,Yes,New York,648,Julian Gibson,2004
SF959250,4,Drug abuse,No,San Francisco,291,Roy Romero,2000
CH452643,1,Larceny,Yes,Chicago,443,Mildred Shuey,2003
NY267220,1,Larceny,Yes,New York,648,Julian Gibson,2003
SF125746,1,Larceny,No,San Francisco,216,Charles Pitts,2001
SF464077,1,Larceny,No,San Francisco,140,Charles Ortega,2000
BO169611,3,Homicide,Yes,Boston,820,Steven Hardeman,2004
CH524690,3,Homicide,Yes,Chicago,639,Joshua Compton,2000
BO979005,3,Homicide,No,Boston,264,Tamica Striegel,2004
SF407516,3,Homicide,No,San Francisco,447,Sherell Reine,2000
CH415282,2,Vandalism,Yes,Chicago,639,Joshua Compton,2001
NY830907,5,Assault,Yes,New York,648,Julian Gibson,2003
CH335745,2,Vandalism,Yes,Chicago,443,Mildred Shuey,2002
BO120629,1,Larceny,Yes,Boston,264,Tamica Striegel,2003
NY695226,2,Vandalism,Yes,New York,313,Kenneth Nance,2000
SF281562,5,Assault,Yes,San Francisco,130,David Graham,2000
BO368920,5,Assault,No,Boston,414,Ronald Bryant,2001
BO985882,5,Assault,Yes,Boston,799,Jennie Hampton,2003
CH270456,3,Homicide,Yes,Chicago,646,John Ledue,2003
CH869915,3,Homicide,Yes,Chicago,169,Georgia Jones,2000
BO667396,3,Homicide,Yes,Boston,827,Timothy Iverson,2001
SF695646,1,Larceny,No,San Francisco,140,Charles Ortega,2000
SF950779,5,Assault,Yes,San Francisco,140,Charles Ortega,2001
BO481606,2,Vandalism,No,Boston,827,Timothy Iverson,2003
NY479291,1,Larceny,No,New York,105,Mitzi Fowler,2001
CH733087,4,Drug abuse,Yes,Chicago,783,Peter Palmieri,2003
NY593273,1,Larceny,No,New York,255,Rogelio Fett,2003
BO160565,3,Homicide,No,Boston,414,Ronald Bryant,2002
CH263185,3,Homicide,No,Chicago,169,Georgia Jones,2002
CH441936,5,Assault,Yes,Chicago,646,John Ledue,2000
NY229057,3,Homicide,No,New York,105,Mitzi Fowler,2001
NY331365,4,Drug abuse,No,New York,255,Rogelio Fett,2002
NY343649,2,Vandalism,Yes,New York,641,Gregory Kocher,2000
NY371175,1,Larceny,No,New York,597,Nancy Smith,2004
SF166327,2,Vandalism,No,San Francisco,291,Roy Romero,2003
SF673050,5,Assault,Yes,San Francisco,447,Sherell Reine,2001
SF519117,1,Larceny,No,San Francisco,447,Sherell Reine,2001
BO907750,1,Larceny,No,Boston,414,Ronald Bryant,2004
CH621419,3,Homicide,Yes,Chicago,515,Beverly Taylor,2003
NY779620,3,Homicide,No,New York,105,Mitzi Fowler,2000
SF219291,5,Assault,No,San Francisco,216,Charles Pitts,2000
BO585596,5,Assault,No,Boston,264,Tamica Striegel,2002
CH969030,5,Assault,No,Chicago,646,John Ledue,2002
BO522917,1,Larceny,Yes,Boston,287,Kathy Fry,2001
NY453042,2,Vandalism,No,New York,313,Kenneth Nance,2002
CH985430,4,Drug abuse,No,Chicago,298,Barry Goetz,2003
NY306755,2,Vandalism,Yes,New York,641,Gregory Kocher,2001
BO757610,3,Homicide,Yes,Boston,414,Ronald Bryant,2000
CH425073,2,Vandalism,No,Chicago,169,Georgia Jones,2004
BO393045,5,Assault,No,Boston,414,Ronald Bryant,2004
NY242946,5,Assault,No,New York,982,Beatrice Frappier,2004
CH615553,2,Vandalism,No,Chicago,739,Donald Olsen,2004
CH215793,5,Assault,No,Chicago,169,Georgia Jones,2003
NY753395,4,Drug abuse,No,New York,641,Gregory Kocher,2003
NY479537,2,Vandalism,No,New York,648,Julian Gibson,2000
BO326837,3,Homicide,No,Boston,799,Jennie Hampton,2003
NY897323,4,Drug abuse,Yes,New York,255,Rogelio Fett,2000
BO868762,5,Assault,Yes,Boston,799,Jennie Hampton,2003
BO754094,1,Larceny,Yes,Boston,264,Tamica Striegel,2001
NY867750,1,Larceny,Yes,New York,982,Beatrice Frappier,2004
NY629963,2,Vandalism,Yes,New York,641,Gregory Kocher,2000
SF809057,2,Vandalism,Yes,San Francisco,891,Edward Denton,2000
BO715389,2,Vandalism,No,Boston,264,Tamica Striegel,2000
CH712029,5,Assault,Yes,Chicago,169,Georgia Jones,2003
NY247045,1,Larceny,No,New York,641,Gregory Kocher,2002
NY362645,1,Larceny,Yes,New York,641,Gregory Kocher,2003
CH736158,4,Drug abuse,Yes,Chicago,639,Joshua Compton,2000
SF378283,1,Larceny,Yes,San Francisco,140,Charles Ortega,2003
CH172316,5,Assault,Yes,Chicago,739,Donald Olsen,2004
NY134572,5,Assault,No,New York,255,Rogelio Fett,2001
SF385343,1,Larceny,No,San Francisco,891,Edward Denton,2003
NY939070,5,Assault,No,New York,255,Rogelio Fett,2000
BO237467,1,Larceny,No,Boston,827,Timothy Iverson,2002
BO628079,3,Homicide,Yes,Boston,976,Tyler Stringer,2004
SF973980,1,Larceny,No,San Francisco,130,David Graham,2002
SF887998,1,Larceny,No,San Francisco,167,Adele Peters,2003
CH436208,1,Larceny,No,Chicago,515,Beverly Taylor,2002
CH874684,3,Homicide,No,Chicago,169,Georgia Jones,2002
NY458347,5,Assault,No,New York,313,Kenneth Nance,2004
NY687592,2,Vandalism,No,New York,982,Beatrice Frappier,2002
BO754179,1,Larceny,No,Boston,264,Tamica Striegel,2004
NY952824,2,Vandalism,No,New York,628,Valerie Eskew,2001
CH655195,3,Homicide,Yes,Chicago,646,John Ledue,2003
BO217667,2,Vandalism,Yes,Boston,264,Tamica Striegel,2002
BO883263,4,Drug abuse,No,Boston,117,Alyssa Haycraft,2000
SF446992,2,Vandalism,Yes,San Francisco,130,David Graham,2003
NY851174,1,Larceny,Yes,New York,313,Kenneth Nance,2003
NY316950,2,Vandalism,Yes,New York,982,Beatrice Frappier,2003
CH910856,3,Homicide,Yes,Chicago,646,John Ledue,2002
CH894532,3,Homicide,Yes,Chicago,646,John Ledue,2000
BO754179,3,Homicide,No,Boston,799,Jennie Hampton,2000
SF512995,1,Larceny,Yes,San Francisco,848,Joseph Costello,2001
SF843712,1,Larceny,No,San Francisco,140,Charles Ortega,2001
CH643709,2,Vandalism,No,Chicago,783,Peter Palmieri,2002
NY406571,4,Drug abuse,No,New York,982,Beatrice Frappier,2000
SF838326,1,Larceny,Yes,San Francisco,891,Edward Denton,2004
BO943258,3,Homicide,Yes,Boston,414,Ronald Bryant,2001
SF825393,1,Larceny,No,San Francisco,291,Roy Romero,2004
BO430265,2,Vandalism,Yes,Boston,976,Tyler Stringer,2002
CH783276,4,Drug abuse,Yes,Chicago,639,Joshua Compton,2003
CH743795,1,Larceny,Yes,Chicago,298,Barry Goetz,2000
CH239242,3,Homicide,No,Chicago,298,Barry Goetz,2000
SF219711,1,Larceny,Yes,San Francisco,130,David Graham,2001
CH688480,1,Larceny,Yes,Chicago,639,Joshua Compton,2000
CH703440,2,Vandalism,Yes,Chicago,515,Beverly Taylor,2003
BO726063,5,Assault,No,Boston,117,Alyssa Haycraft,2003
NY689187,4,Drug abuse,No,New York,597,Nancy Smith,2004
NY551192,4,Drug abuse,Yes,New York,648,Julian Gibson,2003
CH759633,3,Homicide,No,Chicago,783,Peter Palmieri,2003
SF585185,2,Vandalism,Yes,San Francisco,291,Roy Romero,2001
CH403296,3,Homicide,Yes,Chicago,515,Beverly Taylor,2004
SF500585,2,Vandalism,Yes,San Francisco,447,Sherell Reine,2003
SF998123,2,Vandalism,Yes,San Francisco,140,Charles Ortega,2000
CH537290,3,Homicide,No,Chicago,783,Peter Palmieri,2001
NY362645,4,Drug abuse,No,New York,313,Kenneth Nance,2002
SF317213,5,Assault,Yes,San Francisco,848,Joseph Costello,2004
NY310533,2,Vandalism,No,New York,105,Mitzi Fowler,2002
BO582766,2,Vandalism,No,Boston,414,Ronald Bryant,2003
CH866033,1,Larceny,Yes,Chicago,515,Beverly Taylor,2001
SF907618,2,Vandalism,Yes,San Francisco,447,Sherell Reine,2002
NY453042,2,Vandalism,Yes,New York,982,Beatrice Frappier,2000
NY482961,5,Assault,Yes,New York,628,Valerie Eskew,2004
BO626039,5,Assault,No,Boston,976,Tyler Stringer,2000
CH401091,3,Homicide,No,Chicago,783,Peter Palmieri,2001
NY503206,4,Drug abuse,No,New York,982,Beatrice Frappier,2000
CH198227,1,Larceny,Yes,Chicago,169,Georgia Jones,2000
SF221857,2,Vandalism,No,San Francisco,891,Edward Denton,2004
CH834252,3,Homicide,Yes,Chicago,515,Beverly Taylor,2003
NY189824,2,Vandalism,No,New York,255,Rogelio Fett,2003
CH189468,3,Homicide,No,Chicago,783,Peter Palmieri,2002
SF259914,2,Vandalism,Yes,San Francisco,216,Charles Pitts,2003
CH962705,1,Larceny,No,Chicago,443,Mildred Shuey,2002
SF924771,1,Larceny,No,San Francisco,140,Charles Ortega,2001
NY250705,1,Larceny,Yes,New York,648,Julian Gibson,2004
NY742689,2,Vandalism,Yes,New York,255,Rogelio Fett,2001
CH330888,3,Homicide,Yes,Chicago,739,Donald Olsen,2000
BO420715,3,Homicide,Yes,Boston,414,Ronald Bryant,2002
CH236067,3,Homicide,No,Chicago,169,Georgia Jones,2000
BO228714,5,Assault,Yes,Boston,287,Kathy Fry,2001
NY221579,1,Larceny,Yes,New York,105,Mitzi Fowler,2001
NY309083,4,Drug abuse,Yes,New York,255,Rogelio Fett,2001
CH552292,5,Assault,No,Chicago,169,Georgia Jones,2004
BO336578,2,Vandalism,No,Boston,820,Steven Hardeman,2004
NY441963,4,Drug abuse,Yes,New York,255,Rogelio Fett,2003
NY908339,1,Larceny,Yes,New York,641,Gregory Kocher,2001
CH802492,3,Homicide,No,Chicago,515,Beverly Taylor,2003
CH556510,1,Larceny,No,Chicago,169,Georgia Jones,2002
BO918177,4,Drug abuse,No,Boston,976,Tyler Stringer,2000
SF840598,1,Larceny,Yes,San Francisco,891,Edward Denton,2003
CH143348,1,Larceny,Yes,Chicago,298,Barry Goetz,2002
CH977522,1,Larceny,No,Chicago,169,Georgia Jones,2004
NY878353,2,Vandalism,Yes,New York,641,Gregory Kocher,2002
NY485593,1,Larceny,Yes,New York,648,Julian Gibson,2002
SF427181,1,Larceny,No,San Francisco,447,Sherell Reine,2000
NY204116,4,Drug abuse,Yes,New York,641,Gregory Kocher,2004
NY458347,5,Assault,No,New York,641,Gregory Kocher,2000
CH965558,2,Vandalism,No,Chicago,783,Peter Palmieri,2001
SF353050,5,Assault,Yes,San Francisco,848,Joseph Costello,2004
BO674051,4,Drug abuse,No,Boston,976,Tyler Stringer,2003
SF108697,2,Vandalism,Yes,San Francisco,130,David Graham,2004
BO700331,5,Assault,No,Boston,117,Alyssa Haycraft,2002
CH982881,1,Larceny,No,Chicago,169,Georgia Jones,2000
SF198699,1,Larceny,No,San Francisco,891,Edward Denton,2000
NY832872,2,Vandalism,No,New York,628,Valerie Eskew,2004
NY155222,1,Larceny,Yes,New York,255,Rogelio Fett,2002
CH977522,3,Homicide,Yes,Chicago,169,Georgia Jones,2002
CH469432,2,Vandalism,Yes,Chicago,639,Joshua Compton,2000
CH461378,5,Assault,Yes,Chicago,739,Donald Olsen,2004
CH134980,3,Homicide,Yes,Chicago,783,Peter Palmieri,2004
CH931267,1,Larceny,No,Chicago,169,Georgia Jones,2003
CH523403,3,Homicide,Yes,Chicago,739,Donald Olsen,2000
BO703684,2,Vandalism,No,Boston,820,Steven Hardeman,2003
BO830872,2,Vandalism,No,Boston,414,Ronald Bryant,2001
SF954230,1,Larceny,Yes,San Francisco,130,David Graham,2003
CH754683,5,Assault,Yes,Chicago,298,Barry Goetz,2000
BO823677,1,Larceny,Yes,Boston,827,Timothy Iverson,2000
SF969744,2,Vandalism,Yes,San Francisco,216,Charles Pitts,2003
CH203440,2,Vandalism,Yes,Chicago,515,Beverly Taylor,2002
CH214019,3,Homicide,No,Chicago,443,Mildred Shuey,2001
BO588405,3,Homicide,No,Boston,287,Kathy Fry,2002
CH916102,2,Vandalism,Yes,Chicago,169,Georgia Jones,2004
NY429226,5,Assault,No,New York,255,Rogelio Fett,2001
CH712029,3,Homicide,Yes,Chicago,169,Georgia Jones,2000
CH479041,3,Homicide,No,Chicago,515,Beverly Taylor,2004
BO431661,3,Homicide,Yes,Boston,820,Steven Hardeman,2004
NY295908,2,Vandalism,Yes,New York,105,Mitzi Fowler,2002
NY923608,1,Larceny,Yes,New York,255,Rogelio Fett,2003
CH467666,2,Vandalism,Yes,Chicago,443,Mildred Shuey,2000
BO215626,1,Larceny,No,Boston,117,Alyssa Haycraft,2003
CH528854,3,Homicide,No,Chicago,783,Peter Palmieri,2002
NY513399,5,Assault,Yes,New York,597,Nancy Smith,2000
SF239132,5,Assault,No,San Francisco,447,Sherell Reine,2002
SF204223,4,Drug abuse,Yes,San Francisco,130,David Graham,2001
SF304475,5,Assault,No,San Francisco,891,Edward Denton,2002
SF515263,1,Larceny,No,San Francisco,891,Edward Denton,2000
BO372813,5,Assault,Yes,Boston,414,Ronald Bryant,2002
CH643709,3,Homicide,No,Chicago,169,Georgia Jones,2004
SF737966,2,Vandalism,No,San Francisco,447,Sherell Reine,2000
NY942580,4,Drug abuse,No,New York,628,Valerie Eskew,2001
NY585997,1,Larceny,No,New York,982,Beatrice Frappier,2002
CH736382,3,Homicide,No,Chicago,783,Peter Palmieri,2004
CH405951,2,Vandalism,No,Chicago,298,Barry Goetz,2003
CH517059,1,Larceny,Yes,Chicago,515,Beverly Taylor,2000
NY331365,3,Homicide,No,New York,255,Rogelio Fett,2003
BO993634,3,Homicide,No,Boston,287,Kathy Fry,2002
NY157180,2,Vandalism,No,New York,982,Beatrice Frappier,2004
NY236167,1,Larceny,Yes,New York,313,Kenneth Nance,2003
SF940000,5,Assault,Yes,San Francisco,447,Sherell Reine,2000
BO667736,3,Homicide,Yes,Boston,827,Timothy Iverson,2003
BO917185,2,Vandalism,No,Boston,264,Tamica Striegel,2001
NY805390,1,Larceny,No,New York,641,Gregory Kocher,2004
SF746819,2,Vandalism,No,San Francisco,167,Adele Peters,2004
NY965642,3,Homicide,Yes,New York,597,Nancy Smith,2000
BO206512,4,Drug abuse,Yes,Boston,264,Tamica Striegel,2002
CH958574,3,Homicide,No,Chicago,298,Barry Goetz,2003
SF471253,1,Larceny,No,San Francisco,140,Charles Ortega,2003
CH719423,1,Larceny,Yes,Chicago,298,Barry Goetz,2000
CH439753,5,Assault,Yes,Chicago,646,John Ledue,2004
NY447365,4,Drug abuse,Yes,New York,313,Kenneth Nance,2003
NY165794,4,Drug abuse,No,New York,597,Nancy Smith,2003
CH699975,2,Vandalism,No,Chicago,515,Beverly Taylor,2001
SF615615,1,Larceny,Yes,San Francisco,140,Charles Ortega,2000
CH606073,1,Larceny,No,Chicago,639,Joshua Compton,2001
BO921627,1,Larceny,Yes,Boston,976,Tyler Stringer,2000
SF544167,1,Larceny,No,San Francisco,848,Joseph Costello,2000
BO901216,3,Homicide,No,Boston,287,Kathy Fry,2001
CH629476,2,Vandalism,Yes,Chicago,515,Beverly Taylor,2000
BO206512,1,Larceny,Yes,Boston,264,Tamica Striegel,2004
BO493598,2,Vandalism,No,Boston,820,Steven Hardeman,2000
CH946503,2,Vandalism,Yes,Chicago,739,Donald Olsen,2000
CH501178,2,Vandalism,Yes,Chicago,443,Mildred Shuey,2001
SF816127,2,Vandalism,No,San Francisco,891,Edward Denton,2000
CH430969,2,Vandalism,Yes,Chicago,783,Peter Palmieri,2003
CH320529,3,Homicide,Yes,Chicago,783,Peter Palmieri,2004
NY149234,4,Drug abuse,No,New York,255,Rogelio Fett,2002
NY438182,1,Larceny,No,New York,982,Beatrice Frappier,2001
SF317413,4,Drug abuse,Yes,San Francisco,447,Sherell Reine,2002
SF558908,1,Larceny,No,San Francisco,447,Sherell Reine,2000
BO339513,1,Larceny,Yes,Boston,117,Alyssa Haycraft,2002
SF595773,2,Vandalism,Yes,San Francisco,216,Charles Pitts,2001
BO852057,1,Larceny,No,Boston,827,Timothy Iverson,2004
CH562376,3,Homicide,No,Chicago,739,Donald Olsen,2001
CH874684,3,Homicide,Yes,Chicago,739,Donald Olsen,2004
BO206512,4,Drug abuse,No,Boston,976,Tyler Stringer,2002
CH321581,3,Homicide,Yes,Chicago,169,Georgia Jones,2001
BO744470,1,Larceny,Yes,Boston,827,Timothy Iverson,2003
BO514396,5,Assault,No,Boston,414,Ronald Bryant,2001
SF744879,1,Larceny,No,San Francisco,891,Edward Denton,2001
NY390337,5,Assault,Yes,New York,648,Julian Gibson,2000
NY682132,3,Homicide,Yes,New York,597,Nancy Smith,2002
CH710830,5,Assault,No,Chicago,298,Barry Goetz,2002
SF355245,1,Larceny,No,San Francisco,848,Joseph Costello,2003
BO916491,1,Larceny,No,Boston,799,Jennie Hampton,2002
NY599310,1,Larceny,Yes,New York,255,Rogelio Fett,2000
SF515863,3,Homicide,Yes,San Francisco,291,Roy Romero,2004
SF913982,2,Vandalism,No,San Francisco,130,David Graham,2002
NY609010,4,Drug abuse,No,New York,313,Kenneth Nance,2003
CH427101,5,Assault,No,Chicago,515,Beverly Taylor,2002
BO533203,2,Vandalism,Yes,Boston,827,Timothy Iverson,2002
SF943172,2,Vandalism,No,San Francisco,447,Sherell Reine,2003
SF656270,2,Vandalism,Yes,San Francisco,216,Charles Pitts,2003
SF519634,5,Assault,Yes,San Francisco,216,Charles Pitts,2004
BO319358,1,Larceny,Yes,Boston,976,Tyler Stringer,2001
CH995321,3,Homicide,Yes,Chicago,739,Donald Olsen,2003
SF199728,1,Larceny,Yes,San Francisco,891,Edward Denton,2000
BO905845,1,Larceny,No,Boston,820,Steven Hardeman,2004
CH849817,1,Larceny,No,Chicago,298,Barry Goetz,2000
CH786130,2,Vandalism,No,Chicago,515,Beverly Taylor,2000
SF711823,4,Drug abuse,Yes,San Francisco,891,Edward Denton,2002
CH354150,5,Assault,No,Chicago,739,Donald Olsen,2001
NY181914,2,Vandalism,Yes,New York,313,Kenneth Nance,2001
CH758300,3,Homicide,Yes,Chicago,515,Beverly Taylor,2004
CH286262,5,Assault,No,Chicago,298,Barry Goetz,2003
NY889746,3,Homicide,Yes,New York,982,Beatrice Frappier,2000
BO858870,2,Vandalism,Yes,Boston,264,Tamica Striegel,2000
NY259933,1,Larceny,No,New York,313,Kenneth Nance,2002
SF272323,1,Larceny,Yes,San Francisco,130,David Graham,2000
SF412359,1,Larceny,No,San Francisco,130,David Graham,2003
SF918877,1,Larceny,No,San Francisco,447,Sherell Reine,2002
SF499077,4,Drug abuse,Yes,San Francisco,140,Charles Ortega,2001
SF459110,3,Homicide,No,San Francisco,167,Adele Peters,2002
BO361993,1,Larceny,Yes,Boston,976,Tyler Stringer,2003
CH176729,1,Larceny,No,Chicago,739,Donald Olsen,2003
CH643709,1,Larceny,No,Chicago,739,Donald Olsen,2004
SF365508,1,Larceny,Yes,San Francisco,140,Charles Ortega,2002
